ENTITIES,GROUPS,FAMILY,CROSS SECTION mm,Fixation,SPOOL TYPE,RM,LME PROJECTS,MATCH,Month,Month Name,QTY_Km,RC_Needs_Kg,CC_Needs_Kg,ES_mm,AV_INDEX,TOTAL_AMOUNT,LME_SALES_avg,BASIC_LME_avg,UNIT_PRICE_avg,AV_avg
COFICAB Maroc,YAZAKI,G4ZH      ,1000,3M-1,PRODUCED,COFPEXT4-L,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,30G4ZH      1000,1,Jan,17.326,1403.0434305671795,1559.34,173.26,3088.01298,17763.959700500556,9.411640001860118,9.03864,1025.2776001674106,178.23
COFICAB Maroc,YAZAKI,G4ZH      ,3500,3M-1,PRODUCED,COFPEXT4-L,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,30G4ZH      3500,1,Jan,1.8,531.669717586756,567.0,63.0,1279.2600000000002,6615.659880000001,9.41164,9.03864,3675.3666000000003,710.7
COFICAB Maroc,YAZAKI,H4ZH      ,1600,3M-1,PRODUCED,COFPEXT4-L,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,30H4ZH      1600,1,Jan,1.202,156.06113612116056,168.28,19.232,422.16644,2005.9572195130206,9.411640001860118,9.03864,1668.8496002604165,351.22
COFICAB Maroc,YAZAKI,IRT2      ,35,3M-1,PRODUCED,PVC2035T,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0035,1,Jan,7092.956,19875.81768015116,22342.8114,2482.5346,50572.77628,260855.273764696,9.41164,9.03864,36.776666,7.13
COFICAB Maroc,YAZAKI,IRT2      ,50,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0050,1,Jan,4555.054999999999,19258.83005939383,20953.252999999997,2277.5274999999997,37852.50705,235056.98111492,9.411639999999998,9.03864,51.603544,8.31
COFICAB Maroc,YAZAKI,IRT2      ,75,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0075,1,Jan,3248.884,20563.72551088811,23067.076399999998,2436.663,31871.552040000002,248970.570969296,9.41164,9.03864,76.63264399999998,9.81
COFICAB Maroc,YAZAKI,IRT2      ,100,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0100,1,Jan,849.875,6779.897956716563,7223.9375,849.875,11039.876250000001,79028.97538250001,9.41164,9.03864,92.98894,12.99
COFICAB Maroc,YAZAKI,IRT2      ,150,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0150,1,Jan,833.492,10220.385797972725,11502.189600000002,1250.238,12160.64828,120415.11600694402,9.41164,9.03864,144.47063200000002,14.59
COFICAB Maroc,YAZAKI,IRT2      ,200,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0200,1,Jan,1057.275,16376.888256357804,19030.95,2114.55,20563.99875,199676.449008,9.41164,9.03864,188.85952,19.45
COFICAB Maroc,YAZAKI,IRT2      ,250,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0250,1,Jan,62.836,1282.2619724381252,1445.228,157.09,1520.6311999999998,15122.59685392,9.41164,9.03864,240.66772,24.2
COFICAB Maroc,YAZAKI,IRT2      ,300,3M-1,PRODUCED,PVC2005,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0300,1,Jan,195.095,4989.126665827848,5267.565,585.285,6711.268,56287.6934566,9.41164,9.03864,288.51428,34.4
COFICAB Maroc,YAZAKI,IRT2      ,400,3M-1,PRODUCED,PVC2010,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0400,1,Jan,239.066,7474.054770812549,8654.1892,956.264,8293.19954,89743.31278228802,9.41164,9.03864,375.39136800000006,34.69
COFICAB Maroc,YAZAKI,IRT2      ,500,3M-1,PRODUCED,PVC2010,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0500,1,Jan,131.19799999999998,5156.191321645405,5903.91,655.99,5871.1105,61436.586012399996,9.41164,9.03864,468.27380000000005,44.75
COFICAB Maroc,YAZAKI,IRT2      ,600,3M-1,PRODUCED,PVC2010,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0600,1,Jan,61.709,3049.707072130619,3406.3368,370.254,3199.6116500000003,35258.827330352,9.41164,9.03864,571.3725280000001,51.85
COFICAB Maroc,YAZAKI,IRT2      ,700,3M-1,PRODUCED,PVC2010,LME 3Months ( PSA ) 3M-1 + Copper Surcharge 373€/T,10IRT2      0700,1,Jan,11.423,651.6873283229971,719.6489999999999,79.961,794.24119,7567.318504359999,9.41164,9.03864,662.46332,69.53
COFICAB Maroc,YAZAKI,NF3ZZ     ,1000,3M-2,PURCHASED,PP45-L,LME Cash 3M-2 ( RSA ) + Copper Surcharge 373€/T,10NF3ZZ     1000,1,Jan,9.365,796.1956167281483,852.215,93.65,1714.45055,9411.65643,9.032,8.659,1004.982,183.07
COFICAB Maroc,YAZAKI,NF3ZZ     ,2500,3M-2,PURCHASED,PP45-L,LME Cash 3M-2 ( RSA ) + Copper Surcharge 373€/T,10NF3ZZ     2500,1,Jan,13.850000000000001,2929.824622644532,3047.0,346.25,4519.809,32040.313000000002,9.032,8.659,2313.38,326.34
COFICAB Maroc,YURA,AVSSK     ,30,M-1,PRODUCED,PVC2035AVSS,LME Cash M-1 + 75€,88AVSSK     0030,1,Jan,2654.474,8287.513129434063,9290.659,796.3422,21129.61304,115485.08131104999,10.155949999999999,10.08095,43.505824999999994,7.96
COFICAB Maroc,YURA,AVSSK     ,50,M-1,PRODUCED,PVC2035AVSS,LME Cash M-1 + 75€,88AVSSK     0050,1,Jan,725.854,3484.7948861559876,3810.7335,362.927,6605.2714,45306.890289325,10.155949999999999,10.08095,62.4187375,9.1
COFICAB Maroc,YURA,AVSSK     ,85,M-1,PRODUCED,PVC2005AVSS,LME Cash M-1 + 75€,88AVSSK     0085,1,Jan,356.948,2569.9063276444067,2855.584,303.4058,4458.28052,33459.4488448,10.155949999999999,10.08095,93.73759999999999,12.490000000000002
COFICAB Maroc,YURA,AVSSK     ,125,M-1,PRODUCED,PVC2005AVSS,LME Cash M-1 + 75€,88AVSSK     0125,1,Jan,69.705,727.5466566650897,819.03375,87.13125,1077.6393,9395.705113312499,10.155949999999999,10.08095,134.79241249999998,15.46
COFICAB Kenitra,APTIV,A3 SBD    ,2500,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,119A3 SBD    2500,2,Feb,1.1,229.8794860715206,242.00000000000003,27.5,475.156,3254.00812,11.482859999999999,11.15086,2958.1892,431.96
COFICAB Kenitra,APTIV,A3 SCD    ,3500,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38A3 SCD    3500,2,Feb,151.38500000000002,45504.95864688992,47686.275,5298.475,85193.4226,632768.2423464999,11.482859999999999,11.15086,4179.8609,562.76
COFICAB Kenitra,APTIV,A3 TBD    ,50,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38A3 TBD    0050,2,Feb,26.0,109.71471228510485,114.4,13.0,291.98,1605.619184,11.482859999999997,11.15086,61.754583999999994,11.229999999999999
COFICAB Kenitra,APTIV,A3 TBD    ,1000,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,119A3 TBD    1000,2,Feb,16.054,1364.8704810533902,1412.752,160.54000000000002,2498.96564,18965.16942963309,11.655410000929454,11.15086,1181.336080081792,155.66
COFICAB Kenitra,APTIV,A3 TBD    ,1600,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,119A3 TBD    1600,2,Feb,40.586,5397.079290598397,5722.626,649.376,9538.52172,76238.07403197892,11.655410000929454,11.15086,1878.432810131053,235.01999999999998
COFICAB Kenitra,APTIV,A3Z-P     ,35,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0035,2,Feb,56.047,161.4051119175657,173.7457,19.61645,600.82384,2593.1970561260005,11.46718,11.13518,46.268258,10.72
COFICAB Kenitra,APTIV,A3Z-P     ,50,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0050,2,Feb,1313.256,5552.462951266079,5778.326400000001,656.628,15956.0604,82217.16932755201,11.46718,11.13518,62.60559200000001,12.15
COFICAB Kenitra,APTIV,A3Z-P     ,50,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0050,2,Feb,4058.34,17158.712767077537,17856.696,2029.17,49308.831,254074.77823728003,11.467179999999999,11.13518,62.60559200000001,12.15
COFICAB Kenitra,APTIV,A3Z-P     ,75,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0075,2,Feb,16.008,101.32221340567926,108.8544,12.006,239.63976,1487.892758592,11.46718,11.13518,92.946824,14.97
COFICAB Kenitra,APTIV,A3Z-P     ,75,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0075,2,Feb,1919.315,12148.253624607778,13051.342,1439.48625,28732.14555,178394.23350556003,11.46718,11.13518,92.946824,14.97
COFICAB Kenitra,APTIV,A3Z-P     ,100,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0100,2,Feb,76.197,641.0254874916441,640.0548,76.197,1391.35722,8730.980821464002,11.46718,11.13518,114.58431200000001,18.26
COFICAB Kenitra,APTIV,A3Z-P     ,100,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0100,2,Feb,204.361,1719.2357920821014,1716.6324000000002,204.36100000000002,3731.6318600000004,23416.564584632004,11.46718,11.13518,114.58431200000001,18.26
COFICAB Kenitra,APTIV,A3Z-P     ,150,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0150,2,Feb,20.944000000000003,256.818014033417,272.272,31.416,517.52624,3639.7182729600004,11.46718,11.13518,173.78334,24.71
COFICAB Kenitra,APTIV,A3Z-P     ,150,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0150,2,Feb,1433.203,17574.118991918225,18631.639,2149.8045,35414.446130000004,249066.80423802,11.46718,11.13518,173.78334,24.709999999999997
COFICAB Kenitra,APTIV,A3Z-P     ,200,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0200,2,Feb,689.199,11338.691172388462,11371.7835,1378.3980000000001,22922.758739999997,153325.04705553,11.46718,11.13518,222.46847,33.26
COFICAB Kenitra,APTIV,A3Z-P     ,250,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0250,2,Feb,13.118,267.69228713545306,288.596,32.795,442.7325,3752.11477928,11.46718,11.13518,286.02796,33.75
COFICAB Kenitra,APTIV,A3Z-P     ,250,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0250,2,Feb,1184.094,24163.197975557796,26050.068,2960.235,39963.1725,338683.99126824003,11.46718,11.13518,286.02796,33.75
COFICAB Kenitra,APTIV,A3Z-P     ,300,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0300,2,Feb,8.571,219.1845237079909,231.41699999999997,25.712999999999997,426.4929599999999,3080.1933540600003,11.46718,11.13518,359.37386000000004,49.76
COFICAB Kenitra,APTIV,A3Z-P     ,400,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0400,2,Feb,22.238,732.5157421359048,800.568,88.952,1314.2658000000001,10494.523158240001,11.46718,11.13518,471.91848,59.1
COFICAB Kenitra,APTIV,A3Z-P     ,500,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0500,2,Feb,96.64099999999999,3798.072268747493,4348.845,483.205,6967.816099999999,56836.8045071,11.46718,11.13518,588.1231,72.1
COFICAB Kenitra,APTIV,A3Z-P     ,600,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3Z-P     0600,2,Feb,7.1240000000000006,352.073655088537,384.696,42.744,623.91992,5035.298197280001,11.46718,11.13518,706.8077200000001,87.58
COFICAB Kenitra,APTIV,A3Z-P     ,600,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0600,2,Feb,411.843,20353.603359436882,22239.522,2471.058,36069.20994,291093.8118279601,11.46718,11.13518,706.8077200000001,87.58
COFICAB Kenitra,APTIV,A3Z-P     ,700,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3Z-P     0700,2,Feb,21.417,1221.8495588456299,1349.2710000000002,149.919,2430.4011600000003,17902.734585780003,11.46718,11.13518,835.9123400000001,113.48
COFICAB Kenitra,APTIV,A3ZP      ,50,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3ZP      0050,2,Feb,54.204,229.17519646620804,238.4976,27.102,658.5786,3393.473508768,11.46718,11.13518,62.60559200000001,12.15
COFICAB Kenitra,APTIV,A3ZP      ,50,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0050,2,Feb,231.028,976.7893013282251,1016.5232000000001,115.514,2806.9902,14463.644708576003,11.46718,11.13518,62.60559200000001,12.15
COFICAB Kenitra,APTIV,A3ZP      ,75,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3ZP      0075,2,Feb,45.7,289.2569435681873,310.76,34.275,684.129,4247.6698568,11.46718,11.13518,92.946824,14.97
COFICAB Kenitra,APTIV,A3ZP      ,75,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0075,2,Feb,1319.889,8354.202581822126,8975.2452,989.91675,19758.73833,122679.490582536,11.46718,11.13518,92.946824,14.97
COFICAB Kenitra,APTIV,A3ZP      ,100,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3ZP      0100,2,Feb,35.919,302.1771786974863,301.7196,35.919,655.88094,4115.753902728,11.46718,11.13518,114.58431200000001,18.26
COFICAB Kenitra,APTIV,A3ZP      ,100,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0100,2,Feb,172.794,1453.6708543070088,1451.4696000000001,172.794,3155.21844,19799.481607728,11.46718,11.135180000000002,114.58431200000001,18.26
COFICAB Kenitra,APTIV,A3ZP      ,150,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,38A3ZP      0150,2,Feb,8.135,99.75241330031737,105.755,12.2025,201.01585,1413.7274709000003,11.46718,11.13518,173.78334,24.71
COFICAB Kenitra,APTIV,A3ZP      ,150,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0150,2,Feb,167.43699999999998,2053.1339675187755,2176.681,251.1555,4137.36827,29097.761099580002,11.46718,11.13518,173.78334,24.71
COFICAB Kenitra,APTIV,A3ZP      ,200,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0200,2,Feb,334.491,5503.0407022404115,5519.1015,668.982,11125.17066,74413.70099877,11.46718,11.13518,222.46847,33.26
COFICAB Kenitra,APTIV,A3ZP      ,250,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0250,2,Feb,562.2909999999999,11474.38358177169,12370.402,1405.7275,18977.32125,160830.94765636,11.46718,11.13518,286.02796,33.75
COFICAB Kenitra,APTIV,A3ZP      ,300,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0300,2,Feb,89.745,2295.031510929138,2423.1150000000002,269.235,4465.7112,32252.007065700003,11.46718,11.13518,359.37386000000004,49.76
COFICAB Kenitra,APTIV,A3ZP      ,400,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0400,2,Feb,263.48,8678.984069519209,9485.28,1053.92,15571.668,124341.08111040002,11.46718,11.13518,471.91848000000005,59.1
COFICAB Kenitra,APTIV,A3ZP      ,500,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0500,2,Feb,82.889,3257.607146906706,3730.005,414.445,5976.296899999999,48748.9356359,11.46718,11.13518,588.1231,72.1
COFICAB Kenitra,APTIV,A3ZP      ,700,M-1,PRODUCED,,LME Forward 3M(M-1) + 332€ APTIV,85A3ZP      0700,2,Feb,62.885000000000005,3587.6177572959537,3961.755,440.19500000000005,7136.189800000001,52566.34750090001,11.46718,11.13518,835.9123400000001,113.48
COFICAB Kenitra,APTIV,B2M       ,13,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,85B2M       0013,2,Feb,2958.656,3490.444109245634,3550.3871999999997,384.62528,29172.348159999998,70553.56663475199,11.655410000000002,11.15086,23.846491999999998,9.86
COFICAB Kenitra,APTIV,F3        ,35,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0035,2,Feb,52.2,157.30462366511267,167.04000000000002,18.27,594.558,2512.6549344,11.482859999999999,11.15086,48.135152,11.39
COFICAB Kenitra,APTIV,F3        ,50,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0050,2,Feb,39.161,165.25145568449966,172.3084,19.5805,480.50546999999995,2459.0987040239997,11.482859999999999,11.15086,62.794584,12.27
COFICAB Kenitra,APTIV,F3        ,75,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0075,2,Feb,8.002,50.482511242701435,53.613400000000006,6.001500000000001,124.59114000000001,740.2263063239999,11.482859999999999,11.15086,92.50516199999998,15.57
COFICAB Kenitra,APTIV,F3        ,100,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0100,2,Feb,27.217,228.097035500582,239.50960000000003,27.217,557.40416,3307.659365456,11.482859999999999,11.15086,121.529168,20.48
COFICAB Kenitra,APTIV,F3        ,150,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0150,2,Feb,26.857999999999997,328.1301105831208,343.7824,40.287,703.94818,4651.553349664,11.482859999999997,11.15086,173.190608,26.209999999999997
COFICAB Kenitra,APTIV,F3        ,250,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0250,2,Feb,8.02,163.22799164642788,174.034,20.05,307.3264,2305.7344572399998,11.482859999999997,11.15086,287.49806199999995,38.32
COFICAB Kenitra,APTIV,F3        ,400,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0400,2,Feb,5.554,182.94776651779904,194.39,22.216,342.40409999999997,2574.5572553999996,11.482859999999999,11.15086,463.55009999999993,61.65
COFICAB Kenitra,APTIV,F3        ,600,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0600,2,Feb,7.093,355.1176529537293,372.3825,42.558,614.82124,4890.837353950001,11.482859999999999,11.15086,689.5301499999999,86.67999999999999
COFICAB Kenitra,APTIV,F3        ,800,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38F3        0800,2,Feb,5.0,343.01781104244526,384.75,40.0,533.95,4951.980384999999,11.482859999999999,11.15086,990.3960769999998,106.79
COFICAB Kenitra,APTIV,FC2-A     ,50,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FC2-A     0050,2,Feb,63.619,268.98193535502344,279.9236,31.8095,595.47384,3809.7973494959997,11.482859999999999,11.15086,59.884584,9.36
COFICAB Kenitra,APTIV,FCF3      ,800,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FCF3      0800,2,Feb,1.9,123.71114582444648,146.205,15.2,266.703,1945.5545462999999,11.482859999999999,11.15086,1023.9760769999999,140.37
COFICAB Kenitra,APTIV,FCF3      ,1600,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FCF3      1600,2,Feb,2.95,397.27220227438227,444.86,47.2,1036.6005,6144.8655996,11.482859999999997,11.15086,2083.005288,351.39000000000004
COFICAB Kenitra,APTIV,FLR2X T4  ,600,M-1,PURCHASED,,LME Cash M-1 + 332€ APTIV,110FLR2X T4  0600,2,Feb,1.0,49.42078257840216,57.6,6.0,139.87,811.221616,11.65541,11.15086,811.221616,139.87
COFICAB Kenitra,APTIV,FLR2X-A T4,75,M-1,PURCHASED,,LME CASH M-1 + 315$ + 1% + 122€ APTIV,110FLR2X-A T40075,2,Feb,8.5,53.80052560896263,61.2,6.375,189.21,902.5210920000001,11.65541,11.15086,106.17895200000001,22.26
COFICAB Kenitra,APTIV,FLR2X-A T4,75,M-1,PURCHASED,,LME Cash M-1 + 332€ APTIV,110FLR2X-A T40075,2,Feb,16.602,105.0819207247056,119.5344,12.451500000000001,369.56052000000005,1762.7829611040002,11.65541,11.15086,106.17895200000001,22.26
COFICAB Kenitra,APTIV,FLRY      ,800,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,126FLRY      0800,2,Feb,110.706,7208.316655407378,8518.8267,885.648,7956.440220000001,105776.934580362,11.482859999999999,11.150859999999998,955.4760769999999,71.87
COFICAB Kenitra,APTIV,FLRY      ,1000,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,119FLRY      1000,2,Feb,6.002,510.2748615474304,566.5888,60.02,557.04562,7063.1054879680005,11.482859999999999,11.15086,1176.791984,92.81
COFICAB Kenitra,APTIV,FLRY      ,1000,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,126FLRY      1000,2,Feb,59.178999999999995,5031.248922278472,5586.4976,591.7900000000001,5492.4029900000005,69641.372821136,11.482859999999999,11.15086,1176.791984,92.81
COFICAB Kenitra,APTIV,FLRY      ,1000,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,21FLRY      1000,2,Feb,29.314,2492.2021478509455,2767.2416,293.14000000000004,2720.63234,34496.480218976,11.482859999999999,11.15086,1176.791984,92.81
COFICAB Kenitra,APTIV,FLRY      ,2500,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,126FLRY      2500,2,Feb,4.601,961.5231958318783,1081.2350000000001,115.025,1153.19464,13568.864772099998,11.482859999999999,11.15086,2949.1120999999994,250.64
COFICAB Kenitra,APTIV,FLRY      ,2500,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,21FLRY      2500,2,Feb,28.49,5953.878689252383,6695.150000000001,712.25,7140.7336,84020.20372899999,11.482859999999999,11.15086,2949.1121,250.64
COFICAB Kenitra,APTIV,FLRY      ,3500,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,21FLRY      3500,2,Feb,7.4,2185.753283412219,2486.4,259.0,4149.106000000001,32700.089104,11.482859999999999,11.15086,4418.93096,560.69
COFICAB Kenitra,APTIV,FLRY-A    ,35,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-A    0035,2,Feb,6316.366,19034.35970423588,20212.3712,2210.7281,48004.3816,280100.21035763196,11.482859999999999,11.15086,44.345152,7.6
COFICAB Kenitra,APTIV,FLRY-A    ,35,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-A    0035,2,Feb,908.553,2737.923136873738,2907.3696,317.99355,6905.002799999999,40289.920885055995,11.482859999999999,11.15086,44.345152,7.6
COFICAB Kenitra,APTIV,FLRY-A    ,75,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-A    0075,2,Feb,8.041,50.89529722607865,53.874700000000004,6.03075,92.39109,711.026727642,11.482859999999999,11.15086,88.42516199999999,11.49
COFICAB Kenitra,APTIV,FLRY-B    ,35,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0035,2,Feb,12681.592,38215.57925418683,40581.0944,4438.5572,92321.98976,558309.015401984,11.482859999999999,11.15086,44.025152,7.28
COFICAB Kenitra,APTIV,FLRY-B    ,50,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0050,2,Feb,1487.414,6276.5845791860365,6544.6216,743.707,12360.41034,87511.383925776,11.482859999999999,11.15086,58.834584,8.31
COFICAB Kenitra,APTIV,FLRY-B    ,50,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0050,2,Feb,4026.549,16991.217886033715,17716.8156,2013.2745,33460.62219,236900.335370616,11.482859999999999,11.150859999999998,58.834584,8.31
COFICAB Kenitra,APTIV,FLRY-B    ,75,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0075,2,Feb,522.4,3295.6840631326204,3500.08,391.8,5427.736,45618.6646288,11.482859999999999,11.15086,87.32516199999999,10.39
COFICAB Kenitra,APTIV,FLRY-B    ,75,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0075,2,Feb,2397.829,15127.271863356102,16065.4543,1798.37175,24913.443310000002,209390.80587329797,11.482859999999999,11.15086,87.32516199999999,10.39
COFICAB Kenitra,APTIV,FLRY-B    ,100,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0100,2,Feb,670.124,5616.096477120624,5897.091200000001,670.1239999999999,8852.33804,76567.81069683199,11.482859999999999,11.15086,114.25916799999999,13.21
COFICAB Kenitra,APTIV,FLRY-B    ,100,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0100,2,Feb,383.992,3218.1150331020863,3379.1296,383.99199999999996,5072.534320000001,43874.606438655996,11.482859999999999,11.15086,114.25916799999999,13.21
COFICAB Kenitra,APTIV,FLRY-B    ,150,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0150,2,Feb,220.535,2694.3247426259795,2822.848,330.8025,3819.6662,36234.034585279995,11.48286,11.15086,164.30060799999998,17.32
COFICAB Kenitra,APTIV,FLRY-B    ,150,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0150,2,Feb,683.1,8345.583384441501,8743.68,1024.65,11831.292,112233.7453248,11.482859999999999,11.15086,164.30060799999998,17.32
COFICAB Kenitra,APTIV,FLRY-B    ,200,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0200,2,Feb,3.213,52.75577252748745,60.59718,6.426,64.42065000000001,760.2495843348,11.482859999999999,11.15086,236.6167396,20.05
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0250,2,Feb,489.378,9960.12320398324,10619.5026,1223.445,11789.11602,133731.37764543598,11.482859999999999,11.15086,273.26806199999993,24.09
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PRODUCED,,LME Cash M-1 + 332€ APTIV,38FLRY-B    0250,2,Feb,972.511,19793.144312226836,21103.488699999998,2431.2775,23427.78999,265756.19624368194,11.482859999999999,11.15086,273.26806199999993,24.090000000000003
COFICAB Kenitra,APTIV,FLRY-B    ,250,M-1,PURCHASED,,LME Cash M-1 + 332€ APTIV,110FLRY-B    0250,2,Feb,2.5,50.88154353068201,54.25,6.25,60.225,683.1701549999998,11.482859999999999,11.15086,273.26806199999993,24.09
